Name,SFR_NUV_Msun_per_yr,SFR_FUV_Msun_per_yr,SFR_Halpha_Msun_per_yr
Arp245_4_sbt_disk_1_0      ,0.012343754481446381,0.009495195754958758,171.21872630995273
Arp245_5_sbt_disk_1_0      ,0.005602165495425666,0.007691108561516593,6.714459855292264
Arp24_1_sbt_disk_1_0       ,0.21838950236405139,0.16141832783429888,197.70354018360555
Arp24_10_sbt_disk_1_0      ,0.16236784740979474,0.13578129929591018,470.0121898704585
Arp24_11_sbt_disk_1_0      ,0.08640628137012468,0.06741588986020716,302.15069348815194
Arp24_2_sbt_disk_1_0       ,0.12343754481446384,0.09495195754958757,417.78861321818533
Arp24_3_sbt_disk_1_0       ,0.8735580094562055,0.8260820306814118,6251.90817637213
Arp24_4_sbt_disk_1_0       ,0.2544712462328947,0.2259856589680184,649.0644526782522
Arp24_5_sbt_disk_1_0       ,0.23737989387396893,0.22788469811901013,458.8214234449714
Arp24_6_sbt_disk_1_0       ,0.313341459913639,0.2848558726487627,1932.272336134107
Arp24_7_sbt_disk_1_0       ,0.2848558726487627,0.22788469811901013,432.70963511883485
Arp24_8_sbt_disk_1_0       ,0.04462742004830615,0.04177886132181853,179.0522628077937
Arp24_9_sbt_disk_1_0       ,0.05981973325624017,0.053173096227769036,361.8347810907498
Arp253_1_sbt_disk_1_0      ,0.19655055212764624,0.1633173669852906,742.3208395573114
Arp253_2_sbt_disk_1_0      ,0.31239194033814316,0.25731980495938234,2118.7851098922256
Arp253_3_sbt_disk_1_0      ,0.4719112290214503,0.4396275634545905,1272.017117030368
Arp261_1_sbt_disk_1_0      ,0.026586548113884518,0.01709135235892576,26.111788326136583
Arp261_2_sbt_disk_1_0      ,0.5697117452975254,0.43677900472810277,2458.238358132001
Arp261_3_sbt_disk_1_0      ,0.037980783019835034,0.029435106840372142,138.01945258100767
Arp261_4_sbt_disk_1_0      ,0.1329327405694226,0.12343754481446384,29.469018253782714
Arp261_5_sbt_disk_1_0      ,0.026586548113884518,0.01993991108541339,104.44715330454633
Arp261_6_sbt_disk_1_0      ,0.04367790047281028,0.03323318514235565,96.9866423542216
Arp261_7_sbt_disk_1_0      ,0.04177886132181853,0.036081743868843275,29.84204380129895
Arp269_1_sbt_disk_1_0      ,7.653127778496759,3.376491610463334,1193.6817520519583
